mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,striker,non-striker,total
266,2012-04-02,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,CH Gayle,DJ Bravo,42,1,5.0,1,0,173
266,2012-05-13,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,PP Shaw,Harbhajan Singh,46,3,6.2,0,1,173
266,2012-05-10,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,M Vohra,UT Yadav,58,1,6.7,0,1,173
266,2012-04-08,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,DA Warner,K Rabada,56,1,7.4,1,0,173
266,2012-05-12,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,SR Watson,Mohammed Shami,73,1,9.8,1,0,173
266,2012-05-13,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,BA Stokes,JJ Bumrah,103,1,10.8,1,0,173
266,2012-05-06,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,NJ Maddinson,Harbhajan Singh,101,4,11.0,1,0,173
266,2012-05-19,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,Devon Conway,JD Unadkat,108,1,11.2,1,0,173
266,2012-05-25,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,SR Watson,K Rabada,94,2,11.4,0,1,173
266,2012-04-29,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,M Vohra,R Ashwin,98,1,12.1,1,0,173
266,2012-05-03,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,V Kohli,UT Yadav,112,3,13.3,0,1,173
266,2012-04-25,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,Faf du Plessis,A Nehra,125,1,16.1,0,1,173
266,2012-05-07,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,JM Bairstow,A Nehra,151,4,16.9,1,0,173
266,2012-04-01,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,MS Dhoni,IS Sodhi,142,1,17.4,0,1,173
266,2012-04-25,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,AB de Villiers,Z Khan,172,2,18.8,0,1,173
266,2012-04-05,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,DA Warner,UT Yadav,166,4,18.9,1,0,173
266,2012-05-26,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,BA Stokes,MM Patel,172,5,19.1,1,0,173
266,2012-04-24,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,SK Raina,Mohammed Shami,172,1,19.6,0,1,173
266,2012-04-29,Narendra Modi Stadium,Punjab Kings,Royal Challengers Bangalore,AB de Villiers,R Ashwin,161,8,19.9,1,0,173
267,2012-05-17,Wankhede Stadium,Delhi Capitals,Gujarat Titans,Devon Conway,Z Khan,10,0,1.4,0,1,135
267,2012-05-14,Wankhede Stadium,Delhi Capitals,Gujarat Titans,M Vohra,T Boult,14,0,1.9,0,1,135
267,2012-05-15,Wankhede Stadium,Delhi Capitals,Gujarat Titans,SR Watson,SP Narine,14,0,2.2,1,0,135
267,2012-05-08,Wankhede Stadium,Delhi Capitals,Gujarat Titans,FA du Plessis,M Morkel,19,0,3.0,1,0,135
267,2012-04-05,Wankhede Stadium,Delhi Capitals,Gujarat Titans,S Dhawan,YS Chahal,21,2,3.5,1,0,135
267,2012-05-01,Wankhede Stadium,Delhi Capitals,Gujarat Titans,HH Pandya,Rashid Khan,31,2,4.2,1,0,135
267,2012-05-22,Wankhede Stadium,Delhi Capitals,Gujarat Titans,RG Sharma,Imran Tahir,29,2,4.2,0,1,135
267,2012-05-04,Wankhede Stadium,Delhi Capitals,Gujarat Titans,S Dhawan,Imran Tahir,26,1,4.4,0,1,135
267,2012-05-19,Wankhede Stadium,Delhi Capitals,Gujarat Titans,JM Bairstow,P Kumar,36,0,5.3,1,0,135
267,2012-04-16,Wankhede Stadium,Delhi Capitals,Gujarat Titans,JM Bairstow,IS Sodhi,41,0,5.3,0,1,135
267,2012-05-13,Wankhede Stadium,Delhi Capitals,Gujarat Titans,AB de Villiers,B Kumar,36,1,5.4,1,0,135
267,2012-05-26,Wankhede Stadium,Delhi Capitals,Gujarat Titans,JP Duminy,JD Unadkat,37,1,5.7,0,1,135
267,2012-05-22,Wankhede Stadium,Delhi Capitals,Gujarat Titans,DA Warner,SP Narine,39,1,6.3,0,1,135
267,2012-04-03,Wankhede Stadium,Delhi Capitals,Gujarat Titans,D Padikkal,S Goswami,49,3,6.7,1,0,135
267,2012-04-21,Wankhede Stadium,Delhi Capitals,Gujarat Titans,V Kohli,S Goswami,43,2,7.4,0,1,135
267,2012-04-13,Wankhede Stadium,Delhi Capitals,Gujarat Titans,JP Duminy,SP Narine,58,3,7.5,0,1,135
267,2012-04-15,Wankhede Stadium,Delhi Capitals,Gujarat Titans,D Padikkal,B Kumar,67,0,9.0,1,0,135
267,2012-04-02,Wankhede Stadium,Delhi Capitals,Gujarat Titans,JP Duminy,DJ Bravo,75,1,9.8,0,1,135
267,2012-04-21,Wankhede Stadium,Delhi Capitals,Gujarat Titans,AT Rayudu,SL Malinga,58,3,10.1,0,1,135
267,2012-05-06,Wankhede Stadium,Delhi Capitals,Gujarat Titans,S Dhawan,YS Chahal,88,4,14.3,1,0,135
267,2012-05-07,Wankhede Stadium,Delhi Capitals,Gujarat Titans,FA du Plessis,JJ Bumrah,108,3,14.8,0,1,135
267,2012-05-04,Wankhede Stadium,Delhi Capitals,Gujarat Titans,WP Saha,SL Malinga,115,2,15.7,0,1,135
267,2012-05-20,Wankhede Stadium,Delhi Capitals,Gujarat Titans,MS Dhoni,A Zampa,110,1,15.7,1,0,135
267,2012-04-04,Wankhede Stadium,Delhi Capitals,Gujarat Titans,D Padikkal,JJ Bumrah,117,8,17.9,0,1,135
267,2012-05-27,Wankhede Stadium,Delhi Capitals,Gujarat Titans,RG Sharma,UT Yadav,128,5,19.0,1,0,135
267,2012-05-23,Wankhede Stadium,Delhi Capitals,Gujarat Titans,M Vohra,MM Patel,111,4,19.5,1,0,135
267,2012-05-18,Wankhede Stadium,Delhi Capitals,Gujarat Titans,FA du Plessis,IS Sodhi,125,6,19.6,1,0,135
268,2012-04-06,Brabourne Stadium,Chennai Super Kings,Punjab Kings,JM Bairstow,Mohammed Shami,13,1,1.4,0,1,179
268,2012-05-24,Brabourne Stadium,Chennai Super Kings,Punjab Kings,SK Raina,Mohammed Shami,25,0,2.7,1,0,179
268,2012-05-01,Brabourne Stadium,Chennai Super Kings,Punjab Kings,Faf du Plessis,JJ Bumrah,26,1,3.2,0,1,179
268,2012-04-19,Brabourne Stadium,Chennai Super Kings,Punjab Kings,SK Raina,PP Chawla,45,1,4.5,0,1,179
268,2012-04-10,Brabourne Stadium,Chennai Super Kings,Punjab Kings,AT Rayudu,T Boult,48,0,6.0,1,0,179
268,2012-05-18,Brabourne Stadium,Chennai Super Kings,Punjab Kings,SR Watson,IS Sodhi,53,0,6.3,1,0,179
268,2012-04-21,Brabourne Stadium,Chennai Super Kings,Punjab Kings,Faf du Plessis,Z Khan,61,3,7.6,1,0,179
268,2012-04-02,Brabourne Stadium,Chennai Super Kings,Punjab Kings,RG Sharma,Harbhajan Singh,88,1,9.3,1,0,179
268,2012-04-24,Brabourne Stadium,Chennai Super Kings,Punjab Kings,DA Warner,M Morkel,91,0,9.5,0,1,179
268,2012-05-08,Brabourne Stadium,Chennai Super Kings,Punjab Kings,KA Pollard,P Kumar,84,0,10.2,0,1,179
268,2012-04-26,Brabourne Stadium,Chennai Super Kings,Punjab Kings,PP Shaw,P Kumar,99,1,10.2,1,0,179
268,2012-05-21,Brabourne Stadium,Chennai Super Kings,Punjab Kings,Devon Conway,Rashid Khan,88,3,10.5,0,1,179
268,2012-05-27,Brabourne Stadium,Chennai Super Kings,Punjab Kings,PP Shaw,IS Sodhi,95,2,11.3,0,1,179
268,2012-04-14,Brabourne Stadium,Chennai Super Kings,Punjab Kings,PP Shaw,R Ashwin,100,3,11.8,1,0,179
268,2012-05-26,Brabourne Stadium,Chennai Super Kings,Punjab Kings,Devon Conway,PP Chawla,109,3,13.5,1,0,179
268,2012-04-09,Brabourne Stadium,Chennai Super Kings,Punjab Kings,NJ Maddinson,UT Yadav,134,2,15.1,1,0,179
268,2012-04-15,Brabourne Stadium,Chennai Super Kings,Punjab Kings,BA Stokes,MM Patel,145,3,15.2,0,1,179
268,2012-04-15,Brabourne Stadium,Chennai Super Kings,Punjab Kings,AM Rahane,Z Khan,118,3,15.2,0,1,179
268,2012-04-06,Brabourne Stadium,Chennai Super Kings,Punjab Kings,MS Dhoni,IS Sodhi,126,1,16.4,1,0,179
268,2012-04-19,Brabourne Stadium,Chennai Super Kings,Punjab Kings,CH Gayle,SP Narine,144,1,16.4,0,1,179
268,2012-04-03,Brabourne Stadium,Chennai Super Kings,Punjab Kings,CH Gayle,Z Khan,160,4,16.9,0,1,179
268,2012-05-01,Brabourne Stadium,Chennai Super Kings,Punjab Kings,FA du Plessis,SL Malinga,161,1,17.0,1,0,179
268,2012-04-02,Brabourne Stadium,Chennai Super Kings,Punjab Kings,Faf du Plessis,JJ Bumrah,134,0,17.2,0,1,179
268,2012-05-03,Brabourne Stadium,Chennai Super Kings,Punjab Kings,RG Sharma,M Morkel,172,2,18.0,1,0,179
268,2012-05-15,Brabourne Stadium,Chennai Super Kings,Punjab Kings,CH Gayle,T Boult,147,2,18.3,1,0,179
268,2012-04-10,Brabourne Stadium,Chennai Super Kings,Punjab Kings,BA Stokes,DJ Bravo,166,7,18.8,1,0,179
268,2012-05-17,Brabourne Stadium,Chennai Super Kings,Punjab Kings,V Kohli,P Kumar,149,2,18.9,0,1,179
269,2012-04-16,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Faf du Plessis,B Kumar,23,3,2.1,0,1,200
269,2012-04-28,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,IS Sodhi,20,0,2.2,1,0,200
269,2012-04-15,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Devon Conway,JJ Bumrah,55,2,5.3,0,1,200
269,2012-04-21,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,FA du Plessis,Harbhajan Singh,68,1,7.5,0,1,200
269,2012-04-26,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,D Padikkal,Imran Tahir,88,1,7.7,1,0,200
269,2012-05-26,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Faf du Plessis,P Kumar,71,2,7.8,0,1,200
269,2012-05-14,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,SK Raina,B Kumar,81,4,7.9,0,1,200
269,2012-04-22,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,RR Pant,IS Sodhi,83,3,8.9,0,1,200
269,2012-04-12,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Faf du Plessis,A Zampa,93,2,9.3,0,1,200
269,2012-05-09,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,WP Saha,M Morkel,152,2,14.3,1,0,200
269,2012-04-02,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,CH Gayle,SL Malinga,145,3,15.2,0,1,200
269,2012-04-09,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,AM Rahane,S Goswami,182,4,16.0,0,1,200
269,2012-04-20,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,V Kohli,SL Malinga,144,1,16.1,0,1,200
269,2012-04-24,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,WP Saha,UT Yadav,176,4,16.2,1,0,200
269,2012-04-08,Narendra Modi Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,SK Raina,IS Sodhi,178,3,16.8,0,1,200
270,2012-05-10,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,RR Pant,Mohammed Shami,8,0,1.2,0,1,135
270,2012-05-04,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,V Kohli,S Goswami,8,0,1.3,1,0,135
270,2012-04-24,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,SK Raina,KC Sangakkara,9,1,1.4,0,1,135
270,2012-05-19,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,Devon Conway,PP Chawla,13,0,2.1,0,1,135
270,2012-04-11,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,MS Dhoni,B Kumar,14,0,2.1,0,1,135
270,2012-04-06,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,JP Duminy,SL Malinga,14,1,2.2,0,1,135
270,2012-05-16,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,FA du Plessis,K Rabada,17,1,2.3,1,0,135
270,2012-04-01,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,RG Sharma,Harbhajan Singh,18,1,2.4,1,0,135
270,2012-04-19,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,CH Gayle,KC Sangakkara,25,1,4.3,1,0,135
270,2012-05-01,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,SV Samson,UT Yadav,42,1,5.8,1,0,135
270,2012-04-19,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,JP Duminy,DJ Bravo,58,1,8.2,1,0,135
270,2012-05-05,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,S Dhawan,Imran Tahir,55,2,8.7,0,1,135
270,2012-05-04,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,SR Watson,A Nehra,55,0,8.8,0,1,135
270,2012-05-12,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,AT Rayudu,Imran Tahir,59,0,10.2,0,1,135
270,2012-04-22,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,AM Rahane,Imran Tahir,77,2,10.4,0,1,135
270,2012-04-07,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,D Padikkal,SP Narine,79,1,11.7,0,1,135
270,2012-04-07,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,Devon Conway,SL Malinga,75,3,12.0,1,0,135
270,2012-04-12,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,M Vohra,M Morkel,98,8,12.9,0,1,135
270,2012-05-07,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,WP Saha,YS Chahal,83,3,13.1,1,0,135
270,2012-04-18,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,SS Iyer,S Goswami,101,4,13.3,1,0,135
270,2012-04-25,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,MS Dhoni,SP Narine,90,4,14.0,1,0,135
270,2012-05-14,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,DA Warner,A Nehra,96,2,14.8,1,0,135
270,2012-05-06,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,SK Raina,S Goswami,87,2,14.8,0,1,135
270,2012-04-11,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,Devon Conway,JD Unadkat,102,2,15.2,0,1,135
270,2012-05-07,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,JC Buttler,JD Unadkat,106,3,16.0,1,0,135
270,2012-04-09,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,KL Rahul,IS Sodhi,112,5,16.8,1,0,135
270,2012-05-10,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Lucknow Super Giants,M Vohra,Z Khan,116,4,17.8,0,1,135
271,2012-05-17,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,FA du Plessis,SP Narine,18,0,1.9,0,1,194
271,2012-05-21,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,CH Gayle,A Zampa,20,0,2.2,1,0,194
271,2012-04-16,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,FA du Plessis,IS Sodhi,24,2,2.5,1,0,194
271,2012-04-27,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,JC Buttler,IS Sodhi,22,0,2.6,0,1,194
271,2012-05-28,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,RG Sharma,A Zampa,36,0,3.8,1,0,194
271,2012-05-27,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,BA Stokes,R Ashwin,53,0,5.0,0,1,194
271,2012-04-11,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,AM Rahane,R Ashwin,52,4,5.6,0,1,194
271,2012-04-01,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,Q de Kock,Imran Tahir,54,0,6.3,1,0,194
271,2012-04-28,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,HH Pandya,Rashid Khan,61,3,7.0,0,1,194
271,2012-05-22,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,KL Rahul,Z Khan,77,0,7.1,0,1,194
271,2012-04-10,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,Faf du Plessis,YS Chahal,83,1,7.7,0,1,194
271,2012-04-16,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,PP Shaw,MM Patel,92,1,10.0,1,0,194
271,2012-04-06,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,JC Buttler,B Kumar,85,5,10.4,0,1,194
271,2012-05-08,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,RG Sharma,P Kumar,96,1,11.2,1,0,194
271,2012-05-12,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,JM Bairstow,YS Chahal,114,2,13.0,0,1,194
271,2012-04-16,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,JP Duminy,MM Patel,131,0,14.4,1,0,194
271,2012-04-29,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,RG Sharma,DJ Bravo,171,1,15.7,0,1,194
271,2012-04-15,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,SS Iyer,K Rabada,153,5,16.7,0,1,194
271,2012-05-02,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,Devon Conway,R Ashwin,161,7,17.8,0,1,194
271,2012-04-25,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,V Kohli,JD Unadkat,193,3,18.3,1,0,194
271,2012-04-02,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,SV Samson,S Goswami,193,4,18.8,0,1,194
271,2012-05-29,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,RR Pant,DJ Bravo,175,3,18.9,0,1,194
271,2012-04-23,Sawai Mansingh Stadium,Delhi Capitals,Lucknow Super Giants,SK Raina,A Zampa,193,4,19.5,0,1,194
272,2012-04-02,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,CH Gayle,A Zampa,12,0,1.6,0,1,131
272,2012-04-03,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AB de Villiers,A Zampa,9,0,1.7,0,1,131
272,2012-05-23,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,RG Sharma,JD Unadkat,35,2,4.8,0,1,131
272,2012-05-14,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,Q de Kock,Z Khan,35,2,5.4,0,1,131
272,2012-05-08,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,Q de Kock,KC Sangakkara,40,1,5.8,0,1,131
272,2012-05-24,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AT Rayudu,JD Unadkat,34,1,6.0,1,0,131
272,2012-04-07,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AB de Villiers,Harbhajan Singh,41,0,6.8,1,0,131
272,2012-04-09,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AT Rayudu,A Nehra,48,1,7.7,1,0,131
272,2012-04-03,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,RR Pant,Mohammed Shami,65,0,9.4,0,1,131
272,2012-05-29,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,KL Rahul,MM Patel,70,1,10.0,1,0,131
272,2012-05-21,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,SR Watson,S Goswami,75,3,10.2,1,0,131
272,2012-05-20,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,SS Iyer,Mohammed Shami,77,3,11.1,1,0,131
272,2012-04-29,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,Faf du Plessis,SP Narine,64,2,11.3,1,0,131
272,2012-04-07,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,WP Saha,P Kumar,82,1,11.7,1,0,131
272,2012-04-28,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,D Padikkal,A Zampa,83,3,12.3,0,1,131
272,2012-04-06,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,CH Gayle,Imran Tahir,71,2,12.5,0,1,131
272,2012-04-22,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,JM Bairstow,K Rabada,81,2,12.5,0,1,131
272,2012-04-11,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,V Kohli,Z Khan,93,3,13.1,1,0,131
272,2012-05-14,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,V Kohli,Z Khan,77,2,13.5,1,0,131
272,2012-04-21,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,M Vohra,Imran Tahir,95,2,13.8,1,0,131
272,2012-05-29,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,CH Gayle,S Goswami,101,1,13.9,0,1,131
272,2012-04-08,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,FA du Plessis,UT Yadav,105,4,14.8,1,0,131
272,2012-05-25,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,SS Iyer,IS Sodhi,93,1,15.2,1,0,131
272,2012-05-05,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,S Dhawan,P Kumar,102,5,15.6,1,0,131
272,2012-04-23,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AT Rayudu,K Rabada,102,3,16.7,0,1,131
272,2012-04-27,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,SK Raina,Mohammed Shami,103,7,17.3,1,0,131
272,2012-05-06,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,KL Rahul,A Nehra,127,5,18.0,1,0,131
272,2012-05-03,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,V Kohli,B Kumar,119,3,18.1,1,0,131
272,2012-04-14,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,CH Gayle,YS Chahal,123,5,18.5,0,1,131
272,2012-05-22,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,Faf du Plessis,Mohammed Shami,117,5,19.2,1,0,131
272,2012-05-04,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AT Rayudu,S Goswami,126,5,19.5,1,0,131
272,2012-04-20,Narendra Modi Stadium,Mumbai Indians,Lucknow Super Giants,AB de Villiers,JD Unadkat,125,0,19.6,1,0,131
273,2012-04-07,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,FA du Plessis,Z Khan,19,0,2.1,0,1,168
273,2012-04-27,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,WP Saha,UT Yadav,35,2,3.9,1,0,168
273,2012-04-27,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,Devon Conway,S Goswami,40,0,4.5,1,0,168
273,2012-05-24,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,JP Duminy,Mohammed Shami,42,1,5.0,1,0,168
273,2012-05-24,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,SR Watson,Mohammed Shami,37,0,5.1,1,0,168
273,2012-04-15,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,AT Rayudu,JD Unadkat,49,1,5.4,1,0,168
273,2012-05-23,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,AM Rahane,K Rabada,47,1,5.5,1,0,168
273,2012-05-20,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,D Padikkal,IS Sodhi,58,1,7.1,0,1,168
273,2012-04-01,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,Devon Conway,Imran Tahir,68,2,7.5,1,0,168
273,2012-04-08,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,KA Pollard,A Zampa,68,1,8.1,1,0,168
273,2012-05-10,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,AB de Villiers,T Boult,76,1,8.5,1,0,168
273,2012-04-15,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,AB de Villiers,MM Patel,78,2,8.9,1,0,168
273,2012-04-10,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,SK Raina,SL Malinga,75,1,8.9,0,1,168
273,2012-05-25,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,SK Raina,R Ashwin,68,3,9.6,1,0,168
273,2012-05-28,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,FA du Plessis,Harbhajan Singh,101,4,11.4,0,1,168
273,2012-05-09,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,Faf du Plessis,P Kumar,110,2,12.1,0,1,168
273,2012-05-06,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,FA du Plessis,R Ashwin,108,2,12.2,0,1,168
273,2012-04-20,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,FA du Plessis,T Boult,99,2,12.6,1,0,168
273,2012-05-15,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,SR Watson,YS Chahal,103,4,13.7,0,1,168
273,2012-05-13,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,MS Dhoni,Rashid Khan,120,4,14.1,1,0,168
273,2012-05-22,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,RG Sharma,Rashid Khan,131,2,14.3,1,0,168
273,2012-04-19,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,PP Shaw,Imran Tahir,129,4,14.3,1,0,168
273,2012-04-01,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,PP Shaw,SP Narine,121,0,16.4,0,1,168
273,2012-05-29,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,DA Warner,T Boult,153,5,16.4,0,1,168
273,2012-04-13,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,Faf du Plessis,SP Narine,137,7,18.0,1,0,168
273,2012-04-28,M. A. Chidambaram Stadium,Delhi Capitals,Punjab Kings,MS Dhoni,S Goswami,167,3,19.8,1,0,168
274,2012-04-09,Brabourne Stadium,Chennai Super Kings,Gujarat Titans,Q de Kock,S Goswami,18,0,2.4,0,1,145
274,2012-04-04,Brabourne Stadium,Chennai Super Kings,Gujarat Titans,JP Duminy,PP Chawla,28,3,3.4,0,1,145
274,2012-05-07,Brabourne Stadium,Chennai Super Kings,Gujarat Titans,M Vohra,JJ Bumrah,35,0,4.6,0,1,145
274,2012-04-15,Brabourne Stadium,Chennai Super Kings,Gujarat Titans,SV Samson,IS Sodhi,33,1,5.1,1,0,145
